"code.target","code.source","Relationship","adjustment","group.id"
67643,67322,"n:n","1988 to 1976",3
67643,67327,"n:n","1988 to 1976",3
67644,67322,"n:n","1988 to 1976",3
67644,67327,"n:n","1988 to 1976",3
67644,67701,"n:n","1988 to 1976",3
67645,67324,"n:1","1988 to 1976",3
67646,67325,"n:1","1988 to 1976",3
67647,67325,"n:1","1988 to 1976",3
67648,67322,"n:n","1988 to 1976",3
67648,67324,"n:n","1988 to 1976",3
67648,67325,"n:n","1988 to 1976",3
67648,67327,"n:n","1988 to 1976",3
67681,67331,"1:n","1988 to 1976",3
67681,67333,"n:n","1988 to 1976",3
67681,67337,"n:n","1988 to 1976",3
67682,67332,"n:n","1988 to 1976",3
67682,67333,"n:n","1988 to 1976",3
67682,67337,"n:n","1988 to 1976",3
67683,67333,"n:n","1988 to 1976",3
67683,67337,"n:n","1988 to 1976",3
67684,67334,"1:n","1988 to 1976",3
67684,67337,"n:n","1988 to 1976",3
67684,67701,"n:n","1988 to 1976",3
67685,67332,"n:n","1988 to 1976",3
67685,67335,"1:n","1988 to 1976",3
67685,67337,"n:n","1988 to 1976",3
67685,67701,"n:n","1988 to 1976",3
67686,6911,"n:n","1988 to 1976",3
67686,67336,"1:n","1988 to 1976",3
67687,67338,"1:1","1988 to 1976",NA
67688,67339,"1:1","1988 to 1976",NA
67701,67601,"1:1","1988 to 1976",NA
67709,67602,"1:1","1988 to 1976",NA
67811,67701,"n:1","1988 to 1976",3
67812,67701,"n:1","1988 to 1976",3
67813,67701,"n:n","1988 to 1976",3
67813,67702,"1:n","1988 to 1976",3
67821,67704,"1:1","1988 to 1976",NA
67829,67705,"1:1","1988 to 1976",NA
67911,6781,"1:1","1988 to 1976",NA
67912,6782,"n:1","1988 to 1976",3
67913,6782,"n:n","1988 to 1976",3
67913,7239,"n:n","1988 to 1976",3
67914,6782,"n:n","1988 to 1976",3
67914,6784,"n:n","1988 to 1976",3
67915,6782,"n:n","1988 to 1976",3
67915,6784,"n:n","1988 to 1976",3
67916,6782,"n:n","1988 to 1976",3
67916,6784,"n:n","1988 to 1976",3
67917,6782,"n:n","1988 to 1976",3
67917,6784,"n:n","1988 to 1976",3
67931,6783,"n:1","1988 to 1976",3
67932,6783,"n:1","1988 to 1976",3
67933,6783,"n:n","1988 to 1976",3
67933,6784,"n:n","1988 to 1976",3
67939,6783,"n:n","1988 to 1976",3
67939,6784,"n:n","1988 to 1976",3
67941,6783,"n:1","1988 to 1976",3
67942,6783,"n:1","1988 to 1976",3
67943,6783,"n:1","1988 to 1976",3
67944,6783,"n:1","1988 to 1976",3
67949,6783,"n:1","1988 to 1976",3
67951,6785,"n:1","1988 to 1976",169
67952,6785,"n:1","1988 to 1976",169
67953,6785,"n:1","1988 to 1976",169
67954,6785,"n:1","1988 to 1976",169
67955,6785,"n:1","1988 to 1976",169
67956,6785,"n:1","1988 to 1976",169
67959,6785,"n:1","1988 to 1976",169
68112,68112,"1:1","1988 to 1976",NA
68113,68113,"1:1","1988 to 1976",NA
68114,68114,"1:1","1988 to 1976",NA
68122,68122,"1:1","1988 to 1976",NA
68123,68123,"1:n","1988 to 1976",170
68123,68125,"n:n","1988 to 1976",170
68124,68124,"1:n","1988 to 1976",170
68124,68125,"n:n","1988 to 1976",170
68125,68125,"n:1","1988 to 1976",170
68211,68211,"1:n","1988 to 1976",171
68211,68212,"n:n","1988 to 1976",171
68212,68212,"n:1","1988 to 1976",171
68213,52392,"n:n","1988 to 1976",3
68213,68213,"1:n","1988 to 1976",3
68214,68212,"n:1","1988 to 1976",171
68231,68221,"n:n","1988 to 1976",172
68231,68225,"n:n","1988 to 1976",172
68232,68221,"n:n","1988 to 1976",172
68232,68225,"n:n","1988 to 1976",172
68241,68221,"n:1","1988 to 1976",172
68242,68221,"n:1","1988 to 1976",172
68251,68222,"n:1","1988 to 1976",173
68252,68222,"n:1","1988 to 1976",173
68261,68223,"1:1","1988 to 1976",NA
68262,68224,"1:1","1988 to 1976",NA
68271,68225,"n:1","1988 to 1976",172
68272,68226,"1:1","1988 to 1976",NA
68311,6831,"n:1","1988 to 1976",174
68312,6831,"n:1","1988 to 1976",174
68321,68321,"1:n","1988 to 1976",175
68321,68323,"n:n","1988 to 1976",175
68322,68323,"n:1","1988 to 1976",175
68323,68322,"n:1","1988 to 1976",176
68324,68322,"n:1","1988 to 1976",176
68411,6841,"n:1","1988 to 1976",177
68412,6841,"n:1","1988 to 1976",177
68421,68421,"n:n","1988 to 1976",178
68421,68425,"n:n","1988 to 1976",178
68422,68421,"n:1","1988 to 1976",178
68423,68422,"1:1","1988 to 1976",NA
68424,68423,"1:1","1988 to 1976",NA
68425,68424,"1:1","1988 to 1976",NA
68426,68425,"n:1","1988 to 1976",178
68427,68426,"1:1","1988 to 1976",NA
68511,68511,"1:n","1988 to 1976",NA
68511,68513,"1:n","1988 to 1976",NA
68512,68512,"1:1","1988 to 1976",NA
68521,68521,"1:n","1988 to 1976",179
68521,68524,"n:n","1988 to 1976",179
68522,68522,"1:n","1988 to 1976",NA
68522,68523,"1:n","1988 to 1976",NA
68524,68524,"n:1","1988 to 1976",179
68611,6861,"n:1","1988 to 1976",180
68612,6861,"n:1","1988 to 1976",180
68631,68631,"1:n","1988 to 1976",181
68631,68634,"n:n","1988 to 1976",181
68632,68632,"1:1","1988 to 1976",NA
68633,68633,"1:1","1988 to 1976",NA
68634,68634,"n:1","1988 to 1976",181
68711,6871,"n:1","1988 to 1976",182
68712,6871,"n:1","1988 to 1976",182
68721,68721,"1:n","1988 to 1976",183
68721,68724,"n:n","1988 to 1976",183
68722,68722,"n:n","1988 to 1976",184
68722,68723,"n:n","1988 to 1976",184
68723,68722,"n:n","1988 to 1976",184
68723,68723,"n:n","1988 to 1976",184
68724,68724,"n:1","1988 to 1976",183
68911,68911,"1:1","1988 to 1976",NA
68912,68912,"1:1","1988 to 1976",NA
68913,68913,"1:1","1988 to 1976",NA
68914,68914,"1:1","1988 to 1976",NA
68915,68915,"1:1","1988 to 1976",NA
68981,68999,"n:1","1988 to 1976",185
68982,68999,"n:1","1988 to 1976",185
68983,68999,"n:1","1988 to 1976",185
68984,68999,"n:1","1988 to 1976",185
68991,68991,"1:1","1988 to 1976",NA
68992,68999,"n:n","1988 to 1976",185
68992,69999,"n:n","1988 to 1976",185
68993,68999,"n:n","1988 to 1976",185
68993,69999,"n:n","1988 to 1976",185
68994,68999,"n:n","1988 to 1976",185
68994,69999,"n:n","1988 to 1976",185
68995,68999,"n:n","1988 to 1976",185
68995,69999,"n:n","1988 to 1976",185
68996,68999,"n:n","1988 to 1976",185
68996,69999,"n:n","1988 to 1976",185
68997,68999,"n:n","1988 to 1976",185
68997,69999,"n:n","1988 to 1976",185
68998,68999,"n:1","1988 to 1976",185
68999,68999,"n:n","1988 to 1976",185
68999,69999,"n:n","1988 to 1976",185
69111,6911,"n:1","1988 to 1976",3
69112,6911,"n:1","1988 to 1976",3
69113,6911,"n:1","1988 to 1976",3
69114,6911,"n:1","1988 to 1976",3
69119,6911,"n:1","1988 to 1976",3
69121,6912,"n:1","1988 to 1976",3
69129,6912,"n:1","1988 to 1976",3
69211,69211,"1:n","1988 to 1976",3
69211,69241,"n:n","1988 to 1976",3
69212,69213,"1:n","1988 to 1976",3
69212,69242,"n:n","1988 to 1976",3
69241,6793,"n:n","1988 to 1976",3
69241,67941,"n:n","1988 to 1976",3
69241,67942,"n:n","1988 to 1976",3
69241,69241,"n:n","1988 to 1976",3
69241,69979,"n:n","1988 to 1976",3
69242,69242,"n:n","1988 to 1976",3
69242,69983,"n:n","1988 to 1976",3
69243,69243,"1:1","1988 to 1976",NA
69244,69244,"1:1","1988 to 1976",NA
69311,69311,"1:1","1988 to 1976",NA
69312,69312,"1:1","1988 to 1976",NA
69313,69313,"1:1","1988 to 1976",NA
69351,69351,"1:1","1988 to 1976",NA
69352,69352,"1:1","1988 to 1976",NA
69421,69402,"n:1","1988 to 1976",187
69422,69402,"n:1","1988 to 1976",187
69431,69403,"n:1","1988 to 1976",186
69432,69403,"n:1","1988 to 1976",186
69433,69403,"n:1","1988 to 1976",186
69521,69531,"n:1","1988 to 1976",188
69522,69533,"n:1","1988 to 1976",188
69523,69534,"n:1","1988 to 1976",188
69541,69539,"n:1","1988 to 1976",188
69542,69539,"n:1","1988 to 1976",188
69543,69539,"n:1","1988 to 1976",188
69544,69539,"n:1","1988 to 1976",188
69545,69539,"n:1","1988 to 1976",188
69546,69539,"n:1","1988 to 1976",188
69547,69539,"n:1","1988 to 1976",188
69548,69539,"n:1","1988 to 1976",188
69549,69539,"n:1","1988 to 1976",188
69551,69531,"n:1","1988 to 1976",188
69552,69531,"n:1","1988 to 1976",188
69553,69531,"n:1","1988 to 1976",188
69554,69531,"n:1","1988 to 1976",188
69555,69531,"n:1","1988 to 1976",188
69559,69531,"n:1","1988 to 1976",188
69561,69542,"1:1","1988 to 1976",NA
69562,69543,"1:1","1988 to 1976",NA
69563,69541,"n:1","1988 to 1976",188
69564,69541,"n:1","1988 to 1976",188
69631,69603,"n:1","1988 to 1976",3
69635,69603,"n:1","1988 to 1976",3
69638,69603,"n:1","1988 to 1976",3
69651,69605,"n:n","1988 to 1976",3
69651,69607,"n:n","1988 to 1976",3
69655,69605,"n:1","1988 to 1976",3
69659,69605,"n:n","1988 to 1976",3
69659,69607,"n:n","1988 to 1976",3
69661,69606,"n:1","1988 to 1976",3
69662,69606,"n:1","1988 to 1976",3
69663,69606,"n:n","1988 to 1976",3
69663,69607,"n:n","1988 to 1976",3
69669,69606,"n:n","1988 to 1976",3
69669,69607,"n:n","1988 to 1976",3
69731,69731,"1:1","1988 to 1976",NA
69732,69732,"1:1","1988 to 1976",NA
69733,69733,"1:1","1988 to 1976",NA
69734,69734,"1:1","1988 to 1976",NA
69741,69741,"n:1","1988 to 1976",3
69742,69742,"1:1","1988 to 1976",NA
69743,69743,"1:1","1988 to 1976",NA
69744,69741,"n:1","1988 to 1976",3
69751,69751,"1:n","1988 to 1976",3
69751,72848,"n:n","1988 to 1976",3
69752,69752,"1:1","1988 to 1976",NA
69753,69753,"1:1","1988 to 1976",NA
69781,69781,"1:1","1988 to 1976",NA
69782,69782,"n:n","1988 to 1976",3
69782,69979,"n:n","1988 to 1976",3
69782,69981,"n:n","1988 to 1976",3
69782,69983,"n:n","1988 to 1976",3
69782,69984,"n:n","1988 to 1976",3
69911,69911,"1:1","1988 to 1976",NA
69912,69912,"1:1","1988 to 1976",NA
69913,69913,"n:1","1988 to 1976",189
69914,69913,"n:1","1988 to 1976",189
69915,69913,"n:1","1988 to 1976",189
69916,69913,"n:1","1988 to 1976",189
69917,69913,"n:1","1988 to 1976",189
69919,69913,"n:1","1988 to 1976",189
69921,6992,"n:1","1988 to 1976",190
69922,6992,"n:1","1988 to 1976",190
69931,69931,"1:1","1988 to 1976",NA
69932,69932,"n:1","1988 to 1976",3
69933,69933,"1:1","1988 to 1976",NA
69941,69941,"1:1","1988 to 1976",NA
69942,69942,"1:1","1988 to 1976",NA
69951,69961,"1:1","1988 to 1976",NA
69952,69962,"1:1","1988 to 1976",NA
69953,69963,"1:n","1988 to 1976",3
69953,69979,"n:n","1988 to 1976",3
69954,69964,"n:1","1988 to 1976",3
69955,69965,"1:1","1988 to 1976",NA
69961,69971,"1:1","1988 to 1976",NA
69962,67941,"n:1","1988 to 1976",3
69963,67941,"n:n","1988 to 1976",3
69963,67942,"n:n","1988 to 1976",3
69963,69741,"n:n","1988 to 1976",3
69965,6793,"n:1","1988 to 1976",3
69967,69979,"n:1","1988 to 1976",3
69969,69979,"n:1","1988 to 1976",3
69971,69981,"n:1","1988 to 1976",3
69973,69981,"n:1","1988 to 1976",3
69975,68324,"1:n","1988 to 1976",3
69975,69982,"n:n","1988 to 1976",3
69976,69984,"n:1","1988 to 1976",3
69977,69985,"n:1","1988 to 1976",3
69978,69986,"n:1","1988 to 1976",3
69979,69983,"n:1","1988 to 1976",3
69981,69999,"n:1","1988 to 1976",185
69983,69999,"n:1","1988 to 1976",185
69985,69999,"n:1","1988 to 1976",185
69987,69999,"n:1","1988 to 1976",185
69991,69991,"1:1","1988 to 1976",NA
69992,69992,"1:1","1988 to 1976",NA
69993,69993,"1:1","1988 to 1976",NA
69994,69994,"1:1","1988 to 1976",NA
69995,69995,"1:1","1988 to 1976",NA
69999,69999,"n:1","1988 to 1976",185
71111,7111,"n:1","1988 to 1976",33
71112,7111,"n:1","1988 to 1976",33
71121,7112,"n:n","1988 to 1976",39
71121,8121,"n:n","1988 to 1976",39
71122,7112,"n:1","1988 to 1976",39
71191,71191,"1:1","1988 to 1976",NA
71192,8121,"n:n","1988 to 1976",39
71192,71199,"1:n","1988 to 1976",39
71211,7126,"n:1","1988 to 1976",191
71219,7126,"n:1","1988 to 1976",191
71311,71311,"1:1","1988 to 1976",NA
71319,71319,"1:1","1988 to 1976",NA
71321,7132,"n:1","1988 to 1976",192
71322,7132,"n:1","1988 to 1976",192
71323,7132,"n:1","1988 to 1976",192
71331,71331,"1:1","1988 to 1976",NA
71332,71332,"n:1","1988 to 1976",193
71333,71332,"n:1","1988 to 1976",193
71381,7132,"n:n","1988 to 1976",192
71381,7138,"n:n","1988 to 1976",192
71382,7138,"n:1","1988 to 1976",192
71391,7139,"n:1","1988 to 1976",194
71392,7139,"n:1","1988 to 1976",194
71441,7144,"n:1","1988 to 1976",195
71449,7144,"n:1","1988 to 1976",195
71481,71481,"1:1","1988 to 1976",NA
71489,71488,"1:1","1988 to 1976",NA
71491,71491,"n:1","1988 to 1976",3
71499,71499,"n:1","1988 to 1976",3
71631,71621,"n:1","1988 to 1976",196
71632,71622,"n:1","1988 to 1976",196
71651,71623,"1:1","1988 to 1976",NA
71652,7161,"n:n","1988 to 1976",196
71652,71622,"n:n","1988 to 1976",196
71811,71881,"1:n","1988 to 1976",191
71811,71882,"n:n","1988 to 1976",191
71819,71889,"n:1","1988 to 1976",3
71871,7187,"n:1","1988 to 1976",197
71877,7187,"n:1","1988 to 1976",197
71878,7187,"n:1","1988 to 1976",197
71891,71882,"n:1","1988 to 1976",191
71892,71888,"n:1","1988 to 1976",191
71893,7126,"n:n","1988 to 1976",191
71893,71882,"n:n","1988 to 1976",191
71893,71888,"n:n","1988 to 1976",191
71899,7129,"n:n","1988 to 1976",3
71899,71491,"n:n","1988 to 1976",3
71899,71499,"n:n","1988 to 1976",3
71899,71889,"n:n","1988 to 1976",3
72111,72111,"1:1","1988 to 1976",NA
72112,72112,"1:1","1988 to 1976",NA
72113,72113,"1:1","1988 to 1976",NA
72118,72118,"1:1","1988 to 1976",NA
72119,72119,"1:1","1988 to 1976",NA
72121,72121,"1:1","1988 to 1976",NA
72122,72122,"1:1","1988 to 1976",NA
72123,72123,"1:1","1988 to 1976",NA
72126,72124,"n:1","1988 to 1976",198
72127,72124,"n:n","1988 to 1976",198
72127,72711,"n:n","1988 to 1976",198
72129,72129,"n:1","1988 to 1976",199
72131,72131,"1:1","1988 to 1976",NA
72138,72138,"1:1","1988 to 1976",NA
72139,72139,"1:1","1988 to 1976",NA
72191,72191,"1:1","1988 to 1976",NA
72195,72197,"n:1","1988 to 1976",200
72196,72197,"n:1","1988 to 1976",200
72198,72198,"1:1","1988 to 1976",NA
72199,72199,"1:1","1988 to 1976",NA
72241,7224,"n:1","1988 to 1976",201
72249,7224,"n:1","1988 to 1976",201
72311,72341,"n:1","1988 to 1976",202
72312,72341,"n:1","1988 to 1976",202
72321,72342,"n:n","1988 to 1976",203
72321,74428,"n:n","1988 to 1976",203
72322,72342,"n:n","1988 to 1976",203
72322,74428,"n:n","1988 to 1976",203
72329,72342,"n:n","1988 to 1976",203
72329,74428,"n:n","1988 to 1976",203
72331,72343,"n:1","1988 to 1976",3
72333,7233,"n:n","1988 to 1976",3
72333,72343,"n:n","1988 to 1976",3
72335,72343,"n:1","1988 to 1976",3
72337,72343,"n:1","1988 to 1976",3
72339,72343,"n:1","1988 to 1976",3
72341,72345,"n:n","1988 to 1976",203
72341,74428,"n:n","1988 to 1976",203
72342,72345,"n:1","1988 to 1976",203
72343,72344,"n:1","1988 to 1976",204
72344,72344,"n:1","1988 to 1976",204
72345,72346,"n:1","1988 to 1976",205
72346,72346,"n:1","1988 to 1976",205
72347,72346,"n:1","1988 to 1976",205
72348,72348,"1:1","1988 to 1976",NA
72391,7239,"n:n","1988 to 1976",3
72391,7449,"n:n","1988 to 1976",3
72392,7239,"n:1","1988 to 1976",3
72393,7239,"n:1","1988 to 1976",3
72399,7233,"n:n","1988 to 1976",3
72399,7239,"n:n","1988 to 1976",3
72399,7449,"n:n","1988 to 1976",3
72399,74419,"n:n","1988 to 1976",3
72433,72431,"n:1","1988 to 1976",206
72435,72431,"n:1","1988 to 1976",206
72439,72439,"1:1","1988 to 1976",NA
72441,72441,"1:1","1988 to 1976",NA
72442,72442,"n:1","1988 to 1976",3
72443,72443,"n:1","1988 to 1976",207
72449,72449,"1:n","1988 to 1976",208
72449,72469,"n:n","1988 to 1976",208
72451,72451,"1:1","1988 to 1976",NA
72452,72452,"1:1","1988 to 1976",NA
72453,72453,"n:1","1988 to 1976",209
72454,72453,"n:1","1988 to 1976",209
72455,72442,"n:n","1988 to 1976",3
72455,72454,"1:n","1988 to 1976",3
72455,72848,"n:n","1988 to 1976",3
72461,72443,"n:n","1988 to 1976",207
72461,72461,"1:n","1988 to 1976",207
72467,72469,"n:1","1988 to 1976",208
72468,72469,"n:1","1988 to 1976",208
72471,72471,"n:1","1988 to 1976",210
72472,72472,"1:1","1988 to 1976",NA
72473,72473,"n:1","1988 to 1976",211
72474,72471,"n:n","1988 to 1976",210
72474,72474,"n:n","1988 to 1976",210
72481,7248,"n:1","1988 to 1976",212
72483,7248,"n:1","1988 to 1976",212
72485,7248,"n:1","1988 to 1976",212
72488,7248,"n:1","1988 to 1976",212
72491,72479,"n:1","1988 to 1976",213
72492,72479,"n:1","1988 to 1976",213
72511,72511,"1:1","1988 to 1976",NA
72512,72512,"1:1","1988 to 1976",NA
72521,7252,"n:n","1988 to 1976",214
72521,88139,"n:n","1988 to 1976",214
72523,7252,"n:1","1988 to 1976",214
72525,7252,"n:1","1988 to 1976",214
72527,7252,"n:1","1988 to 1976",214
72529,7252,"n:1","1988 to 1976",214
72591,72591,"1:1","1988 to 1976",NA
72599,72599,"1:n","1988 to 1976",214
72599,88139,"n:n","1988 to 1976",214
72631,72631,"1:1","1988 to 1976",NA
72635,72479,"n:n","1988 to 1976",213
72635,72632,"1:n","1988 to 1976",213
72651,72474,"n:n","1988 to 1976",210
72651,72641,"n:n","1988 to 1976",210
72655,72641,"n:1","1988 to 1976",210
72659,72474,"n:n","1988 to 1976",210
72659,72641,"n:n","1988 to 1976",210
72661,72474,"n:n","1988 to 1976",210
72661,72641,"n:n","1988 to 1976",210
72663,72474,"n:n","1988 to 1976",210
72663,72641,"n:n","1988 to 1976",210
72665,72641,"n:1","1988 to 1976",210
72667,72474,"n:n","1988 to 1976",210
72667,72642,"1:n","1988 to 1976",210
72667,72671,"1:n","1988 to 1976",210
72668,72672,"1:1","1988 to 1976",NA
72681,72681,"1:1","1988 to 1976",NA
72689,72689,"1:1","1988 to 1976",NA
72691,72691,"1:1","1988 to 1976",NA
72699,72479,"n:n","1988 to 1976",213
72699,72699,"1:n","1988 to 1976",213
72711,72711,"n:1","1988 to 1976",198
72719,72129,"n:n","1988 to 1976",199
72719,72719,"1:n","1988 to 1976",199
72721,72721,"n:1","1988 to 1976",215
72722,72721,"n:n","1988 to 1976",215
72722,72722,"n:n","1988 to 1976",215
72729,72722,"n:n","1988 to 1976",215
72729,72729,"1:n","1988 to 1976",215
72811,72811,"n:1","1988 to 1976",3
72812,72812,"n:1","1988 to 1976",3
72819,72819,"1:1","1988 to 1976",NA
72831,72831,"1:1","1988 to 1976",NA
72832,72832,"1:1","1988 to 1976",NA
72833,72833,"1:1","1988 to 1976",NA
72834,72834,"1:1","1988 to 1976",NA
72839,72839,"1:1","1988 to 1976",NA
72841,72841,"n:1","1988 to 1976",216
72842,72842,"n:1","1988 to 1976",3
72843,72843,"1:1","1988 to 1976",NA
72844,72844,"1:1","1988 to 1976",NA
72846,72845,"n:n","1988 to 1976",3
72846,72848,"n:n","1988 to 1976",3
72847,7416,"n:n","1988 to 1976",3
72847,7435,"n:n","1988 to 1976",3
72847,7436,"n:n","1988 to 1976",3
72847,7439,"n:n","1988 to 1976",3
72847,77886,"n:n","1988 to 1976",3
72849,72848,"n:n","1988 to 1976",3
72849,73731,"n:n","1988 to 1976",3
72849,74524,"n:n","1988 to 1976",3
72851,72841,"n:1","1988 to 1976",216
72852,72849,"n:1","1988 to 1976",3
72853,72849,"n:1","1988 to 1976",3
72855,72849,"n:n","1988 to 1976",3
72855,73731,"n:n","1988 to 1976",3
72855,74524,"n:n","1988 to 1976",3
73111,7367,"n:n","1988 to 1976",3
73111,72811,"n:n","1988 to 1976",3
73111,72812,"n:n","1988 to 1976",3
73111,72848,"n:n","1988 to 1976",3
73112,72811,"n:n","1988 to 1976",3
73112,72812,"n:n","1988 to 1976",3
73112,73611,"n:n","1988 to 1976",3
73113,72811,"n:n","1988 to 1976",3
73113,72812,"n:n","1988 to 1976",3
73113,73611,"n:n","1988 to 1976",3
73114,7367,"n:n","1988 to 1976",3
73114,72811,"n:n","1988 to 1976",3
73114,72812,"n:n","1988 to 1976",3
73114,73611,"n:n","1988 to 1976",3
73114,77886,"n:n","1988 to 1976",3
73121,7367,"n:1","1988 to 1976",3
73122,7367,"n:1","1988 to 1976",3
73123,7367,"n:1","1988 to 1976",3
73131,73613,"n:1","1988 to 1976",217
73135,73613,"n:1","1988 to 1976",217
73137,73613,"n:1","1988 to 1976",217
73139,73613,"n:1","1988 to 1976",217
73141,73614,"n:n","1988 to 1976",218
73141,73615,"n:n","1988 to 1976",218
73141,73618,"n:n","1988 to 1976",218
73141,73619,"n:n","1988 to 1976",218
73142,73615,"n:1","1988 to 1976",218
73143,73615,"n:1","1988 to 1976",218
73144,73614,"n:1","1988 to 1976",218
73145,73614,"n:1","1988 to 1976",218
73146,73614,"n:1","1988 to 1976",218
73151,73614,"n:1","1988 to 1976",218
73152,73614,"n:1","1988 to 1976",218
73153,73614,"n:1","1988 to 1976",218
73154,73614,"n:1","1988 to 1976",218
73157,73618,"n:1","1988 to 1976",218
73161,73619,"n:1","1988 to 1976",218
73162,73619,"n:1","1988 to 1976",218
73163,73619,"n:1","1988 to 1976",218
73164,73619,"n:1","1988 to 1976",218
73165,73619,"n:1","1988 to 1976",218
73166,73619,"n:1","1988 to 1976",218
73167,73619,"n:1","1988 to 1976",218
73169,73619,"n:1","1988 to 1976",218
73171,7367,"n:1","1988 to 1976",3
73173,7367,"n:1","1988 to 1976",3
73175,73612,"1:n","1988 to 1976",218
73175,73619,"n:n","1988 to 1976",218
73177,73616,"1:1","1988 to 1976",NA
73178,73617,"1:1","1988 to 1976",NA
73179,7367,"n:1","1988 to 1976",3
73311,73621,"1:1","1988 to 1976",NA
73312,73622,"n:1","1988 to 1976",219
73313,73622,"n:1","1988 to 1976",219
73314,73623,"n:n","1988 to 1976",3
73314,73628,"n:n","1988 to 1976",3
73315,73623,"n:n","1988 to 1976",3
73315,73628,"n:n","1988 to 1976",3
73316,73623,"n:1","1988 to 1976",3
73317,73623,"n:1","1988 to 1976",3
73318,7367,"n:n","1988 to 1976",3
73318,72845,"n:n","1988 to 1976",3
73318,73628,"n:n","1988 to 1976",3
73391,7367,"n:1","1988 to 1976",3
73393,7367,"n:1","1988 to 1976",3
73395,7367,"n:1","1988 to 1976",3
73399,7367,"n:1","1988 to 1976",3
73511,7368,"n:1","1988 to 1976",220
73513,7368,"n:1","1988 to 1976",220
73515,7368,"n:1","1988 to 1976",220
73591,7369,"n:n","1988 to 1976",3
73591,72849,"n:n","1988 to 1976",3
73591,77886,"n:n","1988 to 1976",3
73595,7369,"n:n","1988 to 1976",3
73595,72849,"n:n","1988 to 1976",3
73711,73711,"n:1","1988 to 1976",221
73712,73711,"n:1","1988 to 1976",221
73719,73719,"1:1","1988 to 1976",NA
73721,73721,"1:1","1988 to 1976",NA
73729,73729,"1:1","1988 to 1976",NA
73731,73732,"n:1","1988 to 1976",3
73732,73732,"n:1","1988 to 1976",3
73733,73732,"n:1","1988 to 1976",3
73734,73732,"n:1","1988 to 1976",3
73735,73732,"n:1","1988 to 1976",3
73736,73732,"n:1","1988 to 1976",3
73737,72842,"n:n","1988 to 1976",3
73737,72845,"n:n","1988 to 1976",3
73737,72848,"n:n","1988 to 1976",3
73737,73732,"n:n","1988 to 1976",3
73737,74527,"n:n","1988 to 1976",3
73739,72849,"n:n","1988 to 1976",3
73739,73732,"n:n","1988 to 1976",3
73739,74527,"n:n","1988 to 1976",3
73741,73731,"n:1","1988 to 1976",3
73742,73731,"n:1","1988 to 1976",3
73743,72845,"n:1","1988 to 1976",3
73749,72849,"n:n","1988 to 1976",3
73749,73731,"n:n","1988 to 1976",3
74121,7412,"n:1","1988 to 1976",222
74123,7412,"n:1","1988 to 1976",222
74125,7412,"n:1","1988 to 1976",222
74128,7412,"n:1","1988 to 1976",222
74131,74131,"n:1","1988 to 1976",223
74132,74131,"n:1","1988 to 1976",223
74133,74131,"n:1","1988 to 1976",223
74134,74131,"n:1","1988 to 1976",223
74135,74131,"n:1","1988 to 1976",223
74136,74132,"n:1","1988 to 1976",224
74137,74132,"n:1","1988 to 1976",224
74138,74132,"n:1","1988 to 1976",224
74139,74132,"n:1","1988 to 1976",224
